OG0002446_00	GO:0005737,GO:1990966,GO:0005975,GO:0006282,GO:0005634,GO:0009225,GO:0004649
OG0010214_00	GO:0007608,GO:0005549,GO:0005886,GO:0016020,GO:0004984,GO:0050911
OG0005406_00	GO:0006612,GO:0005783,GO:0019706,GO:0016409,GO:0005794,GO:0018230
OG0005121_00	GO:0007041,GO:0000938,GO:0006896,GO:0032456,GO:0019905,GO:0042147
OG0005323_00	GO:0006506
OG0004496_00	GO:0003723
OG0001617_00	GO:0008080
OG0006586_00	GO:0031012,GO:0005615
OG0008243_00	GO:0005737
OG0005337_00	GO:0046855,GO:0004441
OG0001702_00	GO:0005737,GO:0097352
OG0005131_00	GO:0000976,GO:0005634,GO:0008285,GO:0006357,GO:0000403,GO:0035097,GO:0003682,GO:0000785,GO:0045786
OG0002170_00	GO:0004222,GO:0006508
OG0002794_00	GO:0009306
OG0008024_00	GO:0006357,GO:0000978,GO:0000981
OG0002768_00	GO:0015279,GO:0002115,GO:0016020
OG0005844_00	GO:0003714,GO:0005634,GO:0045892
OG0001574_00	GO:0071051,GO:0016075,GO:0034427,GO:0071028,GO:0005730,GO:0034475,GO:0000177,GO:0003723,GO:0000176
OG0007767_00	GO:0005525,GO:0007264
OG0000512_00	GO:0005886,GO:0050911,GO:0004984,GO:0005549,GO:0007608,GO:0016020
OG0006367_00	GO:0016491,GO:0005739
OG0006958_00	GO:0005783,GO:0005794
OG0007979_00	GO:0006508,GO:0031012,GO:0004222,GO:0030198
OG0004224_00	GO:0005737
OG0000742_00	GO:0006520,GO:0016831,GO:0005737,GO:0006584,GO:0042427,GO:0004058
OG0006151_00	GO:0005739,GO:0006086,GO:0045254
OG0004041_00	GO:0030838
OG0003436_00	GO:0004105,GO:0031210,GO:0006657
OG0004680_00	GO:0008074,GO:0004383,GO:0019934,GO:0070482,GO:0038060,GO:0070026,GO:0019826
OG0008082_00	GO:0070492,GO:0012505
OG0005971_00	GO:0003682,GO:0072487
OG0009012_00	GO:0006357,GO:0005634
OG0002347_00	GO:0032389,GO:0032300,GO:0016887,GO:0140664,GO:0006298
OG0008388_00	GO:0016020,GO:0022889,GO:0006811,GO:0022857,GO:0005743,GO:0140300,GO:1990542,GO:0015075,GO:0055085
OG0001167_00	GO:0006378,GO:0006398,GO:0003723,GO:0098789,GO:0005847
OG0001813_00	GO:0006419,GO:0004813,GO:0005739,GO:0002161
OG0005884_00	GO:0005509,GO:0006457,GO:0036503,GO:0005783,GO:0005789,GO:0051082
OG0007198_00	GO:0060271,GO:0030991,GO:0061512,GO:0097730,GO:1905515,GO:0035721
OG0004120_00	GO:0051209,GO:0035556,GO:0007186,GO:0046488,GO:0004435,GO:0005737,GO:0048015
OG0004814_00	GO:0030672,GO:0022857,GO:0005335,GO:0043195,GO:0015842
OG0000883_00	GO:0051536,GO:0016226,GO:0005737
OG0006610_00	GO:0042994,GO:0005737,GO:0008134,GO:0005634
OG0000168_00	GO:0050911,GO:0005886,GO:0004984,GO:0007608,GO:0016020,GO:0005549
OG0010183_00	GO:0005886,GO:0090090
OG0005552_00	GO:0051726
OG0000256_01	GO:0016791
OG0009454_00	GO:0030866,GO:0005856,GO:0005737,GO:0051015
OG0002590_00	GO:0016020,GO:0055085,GO:0042626
OG0009807_00	GO:0060070,GO:0000785,GO:1990907,GO:0016055,GO:0000978,GO:0000981,GO:0006357
OG0006932_00	GO:0005829,GO:0000045,GO:0061723,GO:0000422,GO:0019776,GO:0000407,GO:0044804
OG0004475_00	GO:0032039,GO:0034472
OG0006565_00	GO:0005794,GO:0006891,GO:0017119
OG0006924_00	GO:0036396,GO:0005634,GO:0008168,GO:0001734,GO:0080009
OG0000711_00	GO:1903352,GO:0006865,GO:0061459,GO:0005886,GO:0000064,GO:0097638,GO:0015189,GO:0015171
OG0003088_00	GO:0003723,GO:0006396,GO:0005730
OG0003181_00	GO:0051087,GO:0031072,GO:0005737,GO:0050821,GO:0006457,GO:0051082
OG0004449_00	GO:0061630,GO:0000209,GO:0006511
OG0002582_00	GO:0004601
OG0008639_00	GO:0005829,GO:0043295,GO:0004363,GO:0005524,GO:0006750
OG0002949_00	GO:0042981,GO:0006511
OG0004785_00	GO:0008028,GO:0015718
OG0003137_00	GO:0000398,GO:0071013
